user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
20991,2,1,2019-02-21,Two namespaces have identical classes how can I prevent having to write two identical functions?,<p>I have been provided with two libraries each with their own namespaces which have identical class,0,2019-02-21,"<p>Generics in .Net really don't work that way.</p>

<p>I think the best way to do this is to create",1
48615,2,1,2019-02-10,using TPL run only the current task and the most recently queued task,<p>I have some methods. We'll call them TurnOn and TurnOff . Each returns an unstarted task (as in S,1,2019-02-10,"<p>Just create a class that keeps track of the currently executing task, the action to be run next, ",3
24152,3,3,2019-02-10,openInMapsWithLaunchOptions not working?,<p>I'm passing in options for the map but this does not seem to do anything with the zoom level?? It,7,2019-09-09,"<p>Apple's documentation does not mention it but from testing, it seems like <code>openInMapsWithLau",7
12186,3,1,2019-02-20,using select statement in then clause of case,<p>I'm trying to include select statement in the <code>then</code> of <code>case</code> statement bu,0,2019-02-20,<p>Your subquery in the example is <code>(select * from example where name='abc')</code> which is a ,4
17190,3,3,2019-02-10,How can I force Gradle to set the same version for two dependencies?,<p>I use the following two dependencies: </p> <pre><code>compile 'com.google.guava:guava:14.0.1' com,4,2019-02-11,<p>One of your dependencies is forcing the guava version to update. Use <code>gradle dependencies</c,13
45541,3,3,2019-02-13,C# Socket Send Picture JPEG,<p>So I have found here in stackoverflow One code for sending through sockets a binary file an image,1,2019-02-13,"<p>The image is different because you read it, parse it into a <code>Bitmap</code> and reencode it. ",2
10062,1,3,2019-02-19,Javascript content to HTML content converter,<p>Take a Javascript file with the following code </p> <pre><code>var pzt = document.createElement(',1,2019-02-19,"<p>This is a solution with Node.js, I can't tell you one with SpiderMonkey. Like Node.js, SpiderMonk",0
43755,1,2,2019-02-11,hint to multiply big numbers,<p>I have to multiply two big numbers - saved as string - any hint how to do that?</p>,1,2019-02-11,"<p>Think back to grade school, and how you would solve the problem long-hand.</p>",5
37155,3,2,2019-02-04,Check text/string for occurence of predefined list elements,<p>I have several text files which I want to compare against a vocabulary list consisting of express,0,2019-02-04,<p>If you want to consider words ending with punctuation you will need to clean the text also i.e  <,0
34886,3,2,2019-02-13,Error when starting Rserve bind error address already in use,<p>When I run the command </p> <blockquote> <p>Rserve(args= --no-save )</p> </blockquote> <p>I get t,0,2019-03-03,<p><code>SOCK_ERROR: bind error #48 (address already in use)</code> means that you have already othe,0
41109,1,1,2019-02-21,image not uploading in to database i have tried two methods but wont works,<p>I am developing simple content management system while trying to upload a image nothing is happen,-3,2019-02-21,<p>I believe your problem is with your query.  You should be escaping your input and using an sprint,0
8311,1,3,2019-02-16,php regex: removing more than double space,<pre><code>$tags = preg_replace('/\s\s+/'' ' $tags); </code></pre> <p>that will remove more than jus,2,2019-02-16,"<p>I'm taking ""more than double space"" to mean 3 or more spaces:</p>

<pre><code>$tags = preg_replac",16
17732,2,1,2019-02-09,Why does Google Chart API only show legend for pie chart?,<p>I am trying to load a pie chart in an ASP.NET webpage using the following URL: <a href= http://ch,1,2019-02-10,"<p>Couple things to get the chart to show...  </p>

<blockquote>
  <p>Removed extra <code>%</code>'s",1
32299,3,3,2019-02-15,how to show the value present in table or return null,<p>I need the query to fetch the data in my datatable on 15 mins slot. if value is present i should ,1,2019-02-15,"<p>You need use LEFT JOIN</p>

<pre><code>;with mycte as
  (
   select cast('2011-06-12 00:00:00' as",1
6471,1,1,2019-02-10,LaTeX \cite giving a [?],<p>in blah.tex  I have a </p> <pre><code>\cite{blah} </code></pre> <p>I have a 'blah' entry in blah.,4,2019-02-10,"<p>You are missing a second <code>latex</code>:</p>

<pre><code>latex blah.tex &amp;&amp; latex blah",3
43332,3,3,2019-02-17,How can I bind a ListBox's items to a List of instance objects?,<p>My code behind file receives an instance object Session which has a property AvailableCountries t,0,2019-02-17,<p>You need to set the <code>ItemsSource</code> property of your <code>ListBox</code> to binding:</p,1
35251,2,2,2019-02-20,How to set placeholder with JS,<p>Please take a look at this fiddle:</p> <p><a href= http://jsfiddle.net/KA85s/3/ rel= nofollow >ht,4,2019-02-20,"<p>@Mohamed Meligy came with the same solution</p>

<p><a href=""http://jsfiddle.net/KA85s/8/"" rel=""n",1
9343,2,2,2019-02-02,How to properly position drawables on Canvas for supporting the most common phone screen sizes?,<p>I have read all the pages I could find about support multiple screens in android including</p> <p,0,2019-02-02,"<p>Yes you can calculate it using device width and height.</p>

<pre><code>final Display display = (",0
46768,2,3,2019-02-05,Segue from tableview to view preceded by navigation controller,<p>In my project I have a Slide Menu with 3 options in a TableView. Depending of the selected option,1,2019-02-05,"<p>You should create your segues between viewcontrollers.</p>

<p>Do not create segue from cell to v",2
43417,1,2,2019-02-28,SQL Pivot Table Syntax,<p>I have the following query:</p> <pre><code>SELECT INT_AUX_CONTACT.CONTACT_VISIBILITY_IND INT_USER,1,2019-02-28,<p>I'm not 100% sure of how you came to your final derivation of pivot table. I've assumed that you ,0
10387,3,1,2019-02-15,How do I add a project to CruiseControl.NET?,<p>I am looking at the cruisecontrol web dashboard. I can see one farm and one server. However I don,6,2019-02-15,<p>You'll need to edit the <code>ccnet.config</code> file by hand (located within the CruiseControl ,12
13793,2,3,2019-02-16,How to repeat (loop) Jquery fadein - fadeout - fadein,<p>I am struggling with my first jQuery script. I've got a DIV on my page that is set to hide via CS,4,2019-02-16,"<p>Put your code inside a <code>setInterval</code>:</p>

<pre><code>$(function () {
    setInterval(",21
43854,2,1,2019-02-14,converting Java bitmap to byte array,<pre><code> Bitmap bmp = intent.getExtras().get( data ); int size = bmp.getRowBytes() * bmp.getHeigh,158,2019-02-14,"<p>Try something like this:</p>

<pre><code>Bitmap bmp = intent.getExtras().get(""data"");
ByteArrayOu",628
16225,2,2,2019-02-19,Read typed objects from XML using known XSD,<p>I have the following (as an example) XML file and XSD.</p> <pre><code>&lt;?xml version= 1.0 encod,17,2019-02-20,"<p>OK - Found the answer I was looking for.</p>

<p>it is the XmlConvert class.</p>

<pre><code>    ",9
1682,1,2,2019-02-07,Unable to initialize a list collection in c #?,<p>Hello I do not know why it is impossible for me to complete my collection of objects declared jus,1,2019-02-07,<p><strong>A list isn't an array.</strong> You may not access with the indexer unless there's at lea,7
28949,3,1,2019-02-14,LINQ Check ObservableCollection doesn't contain matching Object,<p>Trying to check that my ObservableCollection doesn't have an object matching the one i'm trying t,2,2019-02-14,"<p>The best solution is to implement <strong>IEquatable</strong> as said @vadim-martynov.</p>

<p>An",5
9067,3,1,2019-02-16,KnockoutJS css binding != true,<p>My view model is returning a <strong>true</strong> value and I'm trying to get my template to add,3,2019-02-17,"<p>I posted and solved it 30 seconds later :(. </p>

<p>I'm leaving it because someone else might ha",19
24231,3,2,2019-02-27,Google Map API v3 not being stylized,<p>I've tried searching around for a while and I can't seem to find the answer. I implemented the Go,0,2019-02-27,"<p>You created your styles but you have not applied them to your map...</p>

<p><a href=""https://dev",1
3676,1,1,2019-02-06,Implementing dynamically updating upvote/downvote,<p>How to implement dynamically updating vote count similar to quora:- Whenever a user upvotes an an,8,2019-02-15,<p>It's not the back-end system details that you need to worry about but the front end. Having conne,5
12837,2,3,2019-02-03,Suitable sensors in iPhone to pick the user interaction,<p>I'm working on an app - one of its main properties is to inform the app if the user is using the ,-1,2019-02-03,"<p>The iPhone has accelerometers, gyros, and GPS.   With these, you can monitor motion of the phone,",0
33329,1,3,2019-02-15,How to remove unwanted gap in bootstrap grid so that it looks like a table?,<p>I have a table like this which i created with div's. However if a text is too long then all the c,0,2019-02-15,"<p>I would have used a real table for tabular data. Anyway, you can use CSS <code>display:table</cod",3
20107,3,2,2019-02-13,JavaScript - Can't add dictionary value to an array,<p>Let's consider the following piece of code</p> <pre><code> var array = []; var obj =[{id: xxxxx  ,0,2019-02-13,"<p>The problem with your code is that, in code</p>

<pre><code>for (x in obj)
</code></pre>

<p>x wi",5
40078,1,2,2019-02-10,C# reflection activator create instance using a generic parameter,<p>Let's say I have the following class definition :</p> <pre><code>List&lt;SomeClass&gt;... public ,2,2019-02-10,"<pre><code>  Activator.CreateInstance(genericParams[0]);
</code></pre>",3
9586,3,2,2019-02-14,Can i create application in Windows for Linux platform?,<p>I have around of 4 years experience in C#.Net programming and i am developing a client server app,0,2019-02-18,"<p>You can develop the client in C# and the server in C++, if you prefer. Consider that unlike C#, t",1
18401,2,2,2019-02-07,Strange issue with Material PagerSlidingTabStrip FragmentPagerAdapter and BackStack management,<p>I am creating <a href= http://www.google.com/design/spec/components/tabs.html#tabs-types-of-tabs ,0,2019-02-08,<p>Turns out I was having some issues with <code>OnDestroyItem()</code>. I switched to a <code>Fragm,0
41891,2,2,2019-02-13,How to Create Plugin For application Preferences In BlackBerry,<p>i want to create a plugin that can store some data(username and password ) when user create accou,-1,2019-02-13,"<p>Start with this link:</p>

<p><a href=""http://wiki.phonegap.com/w/page/35799737/How-To-Create-a-P",1
45330,3,1,2019-02-12,NOP Gadget in Return Oriented Programming exploit technique,<p>What exactly is NOP gadget in ROP - security exploit technique in Return Oriented Programming? I ,1,2019-02-12,<p>NOP's used in exploitation are normally used for memory alignment or creating nop sleds. These ar,1
5768,2,2,2019-02-22,What exactly does the back button in Navigation controller do?,<p>Is there anyway to tell what specifically the back button from a navigation controller does? I kn,1,2019-02-22,"<p>If you want to replicate the back button feature in navigation bar, you need to call the followin",4
8631,3,3,2019-02-12,best practice ? should message display be service or directive?,<p>I am bit confused. </p> <p>I know I know ... anything that interacts with DOM should be created a,0,2019-02-12,<p>I use a combination of both for my custom message box. I created a message directive and put it o,3
37145,3,3,2019-02-13,Add Custom Property to MKAnnotation,<p>I am trying to add a custom value to my MKAnnotation. I would like to have it store the unique ID,0,2019-02-13,<p>If MapViewAnnotation is subclass of MKAnnotation/MKAnnotationView then simply create property for,2
22027,1,1,2019-02-10,refactor model method multiple mount_uploader for carrierwave,<p>I have Rails (4) app and I'm using carrierwave to upload an image to an S3 bucket in production (,0,2019-02-10,"<p>Try this:</p>

<pre><code>def picture_size
  pics = Array.new(11) {|i| ""picture#{i+1}""}.each do |",1
6075,2,3,2019-02-12,Android: 2 different Views means 2 different Activities?,<p>My current application has one Activity the main one which extends ListActivity (listview of cour,1,2019-02-12,<p>You can use ListView without using a ListActivity. I would recommend this approach if the rest of,1
8068,2,2,2019-02-21,Syntax quoting in Scheme macros,<p>I am trying to write a Scheme macro that loops over the prime numbers. Here is a simple version o,0,2019-02-21,"<p>To get correct phasing, your <code>next-prime</code> needs to defined within the macro output. He",1
14442,3,1,2019-02-02,location_updated_message cannot be resolved or is not a field,<p>I've been trying to understand the code provided in the android developer site. </p> <p><a href= ,0,2019-02-02,<p>I would guess that you forgot to put a strings.xml resource file with the string string resource ,0
19817,2,2,2019-02-05,Jenkins not passing a buildInfo property file to gradle,<p>This morning all of our Jenkins builds have failed during the <code>artifactoryPublish</code> tas,2,2019-02-15,<p>So after wrestling with what seems like the same issue for some time I found that disabling the G,1
25431,3,2,2019-02-18,Oracle: What exactly do quotation marks around the table name do?,<p>I thought that the quotation mark ( ) was simply a type of grouping marker but I'm debugging some,28,2019-02-18,<p>Putting double-quotes around an identifier in Oracle causes Oracle to treat the identifier as cas,85
21568,1,3,2019-02-10,Two questions about Wakari.io,<p>(1) How do you un-share a bundle? (I know this must be in the documentation. But I really can't f,0,2019-02-13,"<p>OK, well I ended up eventually finding it. So, just in case anybody else should look here. You ca",0
2393,1,2,2019-02-28,How to set Double Quotes using VBScript Dictionary in UFT 12.0,<p>Here I want to Add double quotes (<code> </code>) in my sentence but it insert Two ( ) at single ,0,2019-03-01,<p>Your debugger tool displays the value of a string variable as a literal (what you would have to t,1
35397,1,1,2019-02-07,CMYK to RGB formula of Photoshop,<p>Is there a place where I can get the formula which photoshop uses to convert rgb to cmyk? I know ,2,2019-02-22,"<p>Most likely, Photoshop uses a color profile for converting RGB to CMYK.</p>

<p>If you want to do",5
7258,3,1,2019-02-01,Converting from ISO C timestamp to integer epoch in PHP,<p>I have a timestamp:</p> <p>2009-01-31T00:00:00</p> <p>to which I am appending '+00:00' in order t,2,2019-02-01,"<p>Use <a href=""http://php.net/strtotime"" rel=""nofollow""><code>strtotime</code></a>. It parses about",3
42043,3,2,2019-02-11,How does the message queue work in Win32?,<p>I read some stuff on Win32 and how the message loop works and there's something that is still unc,4,2019-02-11,"<p>To answer your question narrowly, each message in the queue stores, at the least,</p>

<ul>
<li>a",13
24475,2,3,2019-02-26,on() vs live() click function on element that doesn't exist yet,<p>As far as I know the <code>click()</code> method isn't working for me because the element I'm cli,4,2019-02-26,"<p>Since <code>on()</code> replaces both <code>bind()</code> and <code>live()</code>, you need to pa",21
47053,1,1,2019-02-05,twebbrowser download in popupwindow,<p>Looking to get my delphi app to log into a website navigate to a page and automatically download ,1,2019-02-05,<p>I'm not going to answer your question directly because I think you've asked the wrong question. Y,2
6345,1,3,2019-02-23,Crop image in scilab,<p>I want to crop image using mouse selection at particular region of interest in scilabhere my code,1,2019-02-25,<p>The problem arises from the difference between the image coordinate system (used by <code>imcrop<,1
46593,2,2,2019-02-13,cannot use gvim when project compiles,<p>When I call <code>:make</code> on VIM all my projects freezes until the compilation ends so I can,1,2019-02-13,<p>The <code>:make</code> command is synchronous because Vim needs to wait in order to parse the com,3
17834,2,3,2019-02-22,From struct to cellarray - Matlab,<p>I am working with wireless networks in Matlab. I have created the contact table meaning the two n,0,2019-02-22,"<p>So you're going to want to use <a href=""http://www.mathworks.com/help/matlab/ref/arrayfun.html"" r",1
35409,2,3,2019-02-22,MS SQL Server - storing many-to-many relations between several tables,<p>I have monitoring software that checks availability of some service on some host. Host can be inc,0,2019-02-22,<p>1:  There is no better model.   Creating relationship tables is the right way to model many-to-ma,0
20062,3,1,2019-02-10,What are the performance implications of waiting for callbacks to finish?,<p>I have been programming with Node.js for a little while and I have found myself becoming increasi,4,2019-02-10,"<p>To answer your most direct question, the performance implication of spin-waiting for a callback i",2
25090,1,2,2019-02-16,Coordinate contextual actionbar with Maps API v2 info window display,<p>I would like to sync the display of a contextual actionbar menu with info windows from the Google,0,2019-02-22,<p>The gmaps api v2 is still missing a lot of components that were present in the flash and javascri,0
23677,2,1,2019-02-22,Permission Denied error when using WScript.Shell.Logevent,<p>My environment is Classic ASP. I want to log an event to the Event Log (doesn't really matter whi,1,2019-03-21,"<p>Don't bother using Classic ASP and COM objects to do the deed.  Rather, build a SQL Stored Proced",1
41885,1,3,2019-02-21,WPF default themes and custom styles not working together,<p>Hey I have a WPF application targeted at XP machines. The problem is that we wish to run with a W,2,2019-02-21,"<p>try this:</p>

<pre><code>&lt;TextBox&gt;
    &lt;TextBox.Style&gt;
        &lt;Style BasedOn=""{S",2
23518,3,2,2019-02-25,C# Delegate and Events for Beginners,<p>I am a beginner C# programmer just stepping into the advanced world of plugins. </p> <p><strong>W,1,2019-02-25,"<p>Your question is a bit vague, it seems that you want something like that</p>

<pre><code>public c",0
8659,3,3,2019-02-27,NullPointer Exception in MysqlDatasource in tomcat?,<p>I have configured mysqlDatasource in tomcat from <a href= http://stackoverflow.com/questions/2299,0,2019-02-27,"<p>Try instance of <code>InitialContex</code> instead of <code>Context</code> and print sth</p>

<pr",0
14873,3,1,2019-02-15,MonoTouch: Application windows are expected to have a root view controller at the end of application launch,<h2>Please note unlike similar questions in the past this issue is for IOS 6 and I am not calling wi,1,2019-02-19,<p>I re-implmented my user interface in a new UIViewController xib and did not change FinishedLaunch,0
23982,2,1,2019-02-01,VIM 7.2 Scripting problem with `:perldo` and multiple expressions,<h1>Background task</h1> <p>To eliminate X-Y problems I'll say what I'm doing: I'm trying to use <co,6,2019-02-02,<p>It appears the whole Perl expression you pass to <code>:perldo</code> must return a true / define,6
47209,2,1,2019-02-14,Ruby: Insert Multiple Values Into String,<p>Suppose we have the string <code> aaabbbccc </code> and want to use the <code>String#insert</code,1,2019-02-14,"<p>Let's have some fun.  How about</p>

<pre><code>class String
  def splice h
    self.each_char.wi",3
41567,2,2,2019-02-25,OSError file not found when navigating through sub-directories in pyhton?,<p>There is a directory tree structure such that article is main folder and d10x are the subfolders<,0,2019-02-25,<p>You are trying to read <code>d101</code> instead of <code>articles/d101</code>.  Change your <cod,2
15073,2,1,2019-02-17,Limbo (programming language) workspace,<p>what is the workspace of Limbo? </p> <p>In other words where can i write code in Limbo and exceut,0,2019-02-17,"<p><a href=""http://www.vitanuova.com/inferno/"" rel=""nofollow"">This link</a> might help you:   </p>

",0
40679,2,3,2019-02-20,Getting completely wrong fit from python scipy.optimize.curve_fit,<p>Update: solved! It is producing parameters with the correct signs now and they do fit the curve. ,2,2019-02-21,"<p>Imports:    </p>

<pre><code>import numpy as np
import matplotlib.pyplot as plt
import scipy.opti",2
28774,1,3,2019-02-07,Emacs Auto Load Color Theme by Time,<p>Can I let Emacs automatically load theme ? or do certain command at customized time ? Say what I ,5,2019-02-07,"<p>To expand on @Anton Kovalenko's answer, you can get the current time using the <a href=""http://ww",8
46398,2,2,2019-02-12,emacs strips away all ansi color codes in shells,<p>I'm using emacs 24 on OS X and have the strange problem that I'm unable to see any color codes. E,14,2019-02-28,<p>So it turned out that the problem was caused by <code>zenburn-theme</code> 1.2. There was a bug t,3
23223,2,2,2019-02-27,Two Way Binding PHP and AngularJS,<p>I am building an AngularJS App with a PHP RESTful API for the Backend. I am wondering what is the,0,2019-02-27,<p>Make an AJAX request do the server with the checkbox state (your newsletter scope variable). Howe,1
19254,3,3,2019-02-08,Google maps v3: MarkerImage not scaled in IE 8,<p>I'm working on a map where I display markers with a custom image. The images are displayed correc,1,2019-02-08,<p>I realized the same problem today when using IE8. MarkerImages are not scaled anymore... I have a,1
2420,1,2,2019-02-16,Spring Hibernate Mysql: how to get object for many-to-one many-to-many one-to-many,<p>For the relationship of many-to-one one-to-many or even many-to-many how to get an object without,0,2019-02-16,"<p>It's easily done with HQL if you keep the relationships bidirectional.
Something like: </p>

<pre",0
12746,3,2,2019-02-21,Empty List When Data Is Posted To Action Method (ASP .Net MVC),<p>I have got a problem with submitting data to Post method.</p> <p>I have a class similar to this:<,1,2019-02-21,<p>I think the secret to this is in the view. I have a similar model in my app.  In the view you hav,1
30589,2,2,2019-02-10,Growing a list with variable names in R,<p>I am trying to grow a list in R where both the value and name of each entry is held in a variable,2,2019-02-10,"<p>I found the answer on <a href=""https://stackoverflow.com/questions/1105659/r-how-to-add-variable-",3
32806,1,3,2019-02-10,Problem figuring out json object produced twice in a struts2,<p>I am trying to obtain JSON object in the following code. The problem is I am getting the object t,1,2019-02-10,<p>Perhaps you're calling the MenuAction twice. Check your form/ajax request.</p>,0
18834,3,3,2019-02-05,cannot do ng-click event on ion-spinner,<p><a href= http://i.stack.imgur.com/kY9bl.jpg rel= nofollow ><img src= http://i.stack.imgur.com/kY9,1,2019-02-05,<p>The problem is that you are not able to add the ng-click directive to the svg element for the spi,0
4220,2,1,2019-02-14,How to hide a section with default content?,<p>In my Master I have a section with default content:</p> <pre><code>@section BlahBlah { &lt;p&gt;H,0,2019-02-14,<p>There is a built in function called <code>IsSectionDefined</code> that will let you default the c,3
9846,3,3,2019-02-18,IPN + mysql for paypal not verifying,<p>I've been working on this file for awhile and I'm just really baffled. I don't know what I'm doin,0,2019-02-19,"<p>HAHA stupid me, needed to put ssl://sandbox.paypal.com - this is for future reference for anyone ",1
9331,3,1,2019-02-24,Styling Html.ValidationMessageFor with Bootstrap3,<p>I'm trying to style my <code>@HTML.ValidationMessageFor</code> element with Bootstrap 3 but no CS,0,2019-02-24,<p>dont replace <code>form-group</code> with <code>has-error</code>.I have used something similar to,4
33255,1,1,2019-02-12,How can I line up my DIVs with CSS?,<p>I have been given the following:</p> <pre><code>&lt;div class= elf &gt;Label 1&lt;/div&gt; &lt;di,0,2019-02-12,"<p>Assuming you cannot change the html in anyway (which you really should if you can), and can only ",1
38447,2,1,2019-02-06,Help With C++ CLASS Definition,<p>I have this bit of code:</p> <pre><code>int main() { String s1; // s1 == assert(s1.length() == 0),0,2019-02-06,"<p>Do you know anything about pointers and arrays? </p>

<p>String is basically an array of characte",1
24884,3,3,2019-02-26,Setting a StateListDrawable as ImageButton/ImageView.backgroundDrawable in a widget based on users choice in the configuration activity,<p>I'm creating a widget where the user in the configuration activity can select from a variety of g,1,2019-03-04,<p>I'll answer my own question here. It seems like it's not possible to set a StateListDrawable in R,1
26177,2,2,2019-02-17,Jquery set onclick null and change button image on ajax succes,<p>i have an ajax function for uploading photos and this function is executed onclick. What i want i,1,2019-02-17,"<p>You should really be using JQuery click events, but, this should do what you want.  Assign an ID ",1
42895,2,2,2019-02-05,Disable mouse clicks in Emacs,<p>Is there any way I can disable all mouse click events in Emacs? I tend to get focus issues when I,12,2019-02-05,"<p>Try this:</p>

<pre><code>(dolist (k '([mouse-1] [down-mouse-1] [drag-mouse-1] [double-mouse-1] [",18
33045,1,3,2019-02-03,How to change one dictionary value in a dictionary of dictionaries,<p>I am running a variation of the following script:</p> <pre><code>text1={'file1':0'file2':0} text2,0,2019-02-03,"<p>Use a dict comprehension to produce your structure, where loop expressions are evaluated each ite",1
27411,2,1,2019-02-22,how to access grails application on Tomcat,<p>I'm trying to deploy a simple grails application on my test-server which is tomcat. I've built th,0,2019-02-22,"<p>By default, when you deploy a WAR to tomcat it will fall under the context of the name of the WAR",3
46822,3,3,2019-02-10,Ranged for loop with literal list?,<p>In C++11 is it possible to write the following </p> <pre><code>int ns[] = { 1 5 6 2 9 }; for (int,4,2019-02-10,"<p><em><strong>tl;dr:</strong> Upgrade your compiler for great success.</em></p>

<hr>

<p><strong>Y",16
29779,3,2,2019-02-23,Why are two columns being created for a foreign key?,<p>Let's say I have a product class that has a Category property on it.</p> <pre><code>public class ,1,2019-02-27,<p>Well the problem isn't anything to do  with the <code>Product</code> or <code>ProductMap</code> c,0
21330,1,3,2019-02-20,Private and protected works on child class. and what is polymophism,<blockquote> <pre><code>&lt;?php class main{ public $bob= my name bob ; private $lee= my surname lee,0,2019-02-20,"<p><a href=""http://code.tutsplus.com/tutorials/understanding-and-applying-polymorphism-in-php--net-1",0
17650,1,3,2019-02-02,Suspected memory leak with Jdbc and Tomcat,<p>I am having theses messages in my tomcat logs : </p> <p><strong><em> org.apache.catalina.loader.W,0,2019-02-02,"<p>Since Tomcat 6.0 , there has been a feature to detect classloader memory leaks. Read more <a href",2
14532,2,1,2019-02-10,Push ViewController with modal animation (horizontal flip),<p>I need to push a view controller to another view controller. </p> <pre><code>menuVC -&gt; VC1 -&g,3,2019-02-10,"<p>You really should be using block based animations now. Also, if you're instantiating a storyboard",15
5886,2,3,2019-02-24,Is it possible to call a variable from another function in Actionscript 3.0?,<pre><code>import flash.events.MouseEvent; import flash.events.Event; import flash.utils.Timer; impo,0,2019-02-24,"<p>if you declare variable in function, is a local variable. you not access variable other function,",1
6863,3,3,2019-02-08,When should you use Async Controllers in ASP.NET MVC?,<p>Changing an ASP.NET MVC synchronous controller (<code>Controller</code>) to an asynchronous contr,7,2019-02-08,"<p>I was reading this <a href=""http://blog.stevensanderson.com/2010/01/25/measuring-the-performance-",8
21948,1,2,2019-02-13,BASH: comparing strings one from a file one in my program if statement always is true,<p>So I have this block of code. Basically I'm taking file $i checking if it's got content or not ch,0,2019-02-13,<p>Replace <code>[[</code> with <code>[</code> and enclose <code>$(head -n 1 $i)</code> in quotes.</,0
3078,3,3,2019-02-07,final variable in android programming,<p>This is the code I am using in android programming</p> <pre><code>EditText pass1pass2; Button reg,0,2019-02-07,<p>You have to declare edit text globally. The reason for this is in your activity class you have a ,2
31678,1,2,2019-02-22,Iterating over libraries and execute task in Ant,<p>I need to be able to execute a task for all sub-directories with a certain name in Ant. For each ,4,2019-02-23,"<p>You can do this with the Ant <a href=""http://ant.apache.org/manual/Tasks/apply.html"" rel=""nofollo",3
38617,1,3,2019-02-15,Where can I promote Rails applications?,<p>I am currently writing a FOSS Rails app and would like to get some ideas about where to promote t,2,2019-02-18,"<p>You can also post to these sites:</p>

<p><a href=""http://www.rubyflow.com/"" rel=""nofollow norefe",1
25069,2,1,2019-02-01,WCF compilation error on CI server: Microsoft.VisualStudio.ServiceModel.targets not found,<p>I am getting this error on my CI server:</p> <blockquote> <p>error MSB4019: The imported project ,15,2019-06-24,"<p>Well this ruined my morning, but let's not allow it to ruin anyone else's. I couldn't find this i",28
7225,2,2,2019-02-14,IOS maximum volume level for AVAudioPlayer?,<p>I use the AVAudioPlayer to play a .caf file. My problem is: it is not loud enough for my purpose.,8,2019-02-14,"<p>You could always set the volume to actual maximum eg:</p>

<pre><code>[appSoundPlayer setVolume: ",13
47326,3,3,2019-02-18,How to implement different types of a class: inheritance interface or class property?,<p>I need to implement the following but I'm not shure what the best way is:</p> <p>I'm creating a m,1,2019-02-18,"<p>ORM frameworks usually solve the inheritance problem in three ways :
1.One table for all objects:",2
19508,1,3,2019-02-15,Java: How to wipe a JPanel screen,<p>So I'm creating a sort menu and I have a Log on screen.When the user logs on it loads another men,2,2019-02-16,"<p>While <code>CardLayout</code> is a cleaner approach, you can also just lift the widgets to instan",0
17714,1,2,2019-02-27,how to generate separate array of array in ruby based on one sub array value,<p>I have an array of array as below:</p> <pre><code>a = [ [ a  v  1] [ b  w  2] [ c  x  1] [ d  y  ,0,2019-02-27,"<p>You could use <a href=""http://ruby-doc.org/core-2.3.0/Enumerable.html#method-i-partition"" rel=""no",4
41834,2,1,2019-02-12,acts-as-taggable-on context names plural or singular?,<p>Is it correct to assume that act-as-taggable-on context names must be plural? skills vs skill ? T,2,2019-03-18,"<p>You probably already figured this out by now, but yes you are correct. Context is plural. </p>",1
11568,3,2,2019-02-01,jsf component rendering issue,<pre><code>&lt;h:commandLink value= Request Permission rendered= #{dataTableWidgetVar.permissionStat,1,2019-02-01,"<p>try </p>

<pre><code>rendered=""#{dataTableWidgetVar.permissionStatus eq 'Request Pending'? true:f",1
31790,1,3,2019-02-14,The import com.google.common.hash cannot be resolved,<p>Sorry for the Java newbie question folks.</p> <p>I figure it is something I've missed (Muppet mom,2,2019-02-14,"<p>After quite a look, none of the classes in that package are annotated with <code>@GwtCompatible</",2
7413,2,1,2019-02-02,JavaScript number approximation,<p>I used function :</p> <pre><code>fixedTo(1) </code></pre> <p>to approximate a number like this:</,1,2019-02-02,<p>That is a common problem when comparing float values. Float values are almost never exactly like ,3
49776,3,3,2019-02-10,make - fatal error when compiling modowa (apache-module),<p>I never really used to compile things on linux now I have to.<br> I want to compile an older apac,1,2019-02-10,<p>So it seems the makefile formatting was wrong. I took a look into the original makefile and I jus,0
26506,1,3,2019-02-22,ASP.NET 3.5 Permissions on IIS 6,<p>I have an asp.net page which changes passwords in the OU. Where do I set the user which actually ,0,2019-02-22,<p>The identity of the user under which a web application runs is defined by the application pool wh,2
26311,1,3,2019-02-22,Django template context function without running automatically,<p>Sorry or the confusing title! It's actually a lot simpler than it sounds.</p> <p>I've got a funct,2,2019-02-22,<p>I think You shouldn't mix logic of application with template (the view in MVC pattern). This brea,3
31873,3,3,2019-02-02,R: Running row-wise operations between data frames,<p>I'd like to run a statistical test row-by-matching-row between two data frames <code>gex</code> a,0,2019-02-02,"<p>I think there may be a typo in your code, specifically you say you want ""Mean of values in row z ",0
39905,3,1,2019-02-07,Delete the last line outputted into console from a cout?,<p>Making a program that has a % progress bar of sorts its really spammy though. It's creating 10000,0,2019-02-07,"<p>Well, since I've refined my question more, a question with the answer I was looking for showed up",5
42566,1,2,2019-02-17,Perl - while (<>) file handling,<p>A simple program with <code>while( &lt;&gt; )</code> handles files given as arguments (<code>./pr,11,2019-02-17,"<p>The diamond operator does not concatenate the files, it just opens and reads them consecutively. ",21
36274,2,1,2019-02-23,Implementing interfaces with List<T> property,<p>I have the following problem:</p> <pre><code>public interface IControlSingleContainer { ControlCo,0,2019-02-24,<p>Not entirely sure what you are trying to do here but you can't coerce a <code>List&lt;interface&g,2
