user_id,section_id,submit_date,text,rating
13215,3,1547164800000,"One of my favourite places to go to for Korean food. I usually go Sunday for lunch since we're near that area and it's a bonus they have a lunch special. Prices have increased throughout the years (I go here a lot) but it's still pretty worth for the amount of food you get. I'm not a big fan of pork bone soup but I did try the soup base and it was quite flavourful. From the lunch special I always get the pork katsu deal which includes a slice of katsu, rice, 2 fried dumplings, black bean noodles (can place this with cham pong (seafood noodle soup) with $2 charge, salad, and a choice of drink (miso or pop). There's about 5 options you can choose from and differs in price. Next to the lunch menu, I would only get soft tofu with dumplings in it as I'm not a fan of seafood and the rest of the soft tofu dishes were seafood. The soup is spicy. I love spicy so it's at a good level for me to enjoy. There's about 2-3 dumplings in it and a lot of veggies (kimchi and onions) mostly. It comes with a side of rice and I usually get purple rice. This dish is.. rather pricey. $13.50 but it wouldn't stop me from getting the same thing haha. 
It's easy to split the bills and accepts cash/debit/credit. 

Came here again for lunch and instead of getting the lunch special, I got the combo for one person. There's 6 options but I picked the one that came with black bean noodle and a side of dumplings. Dumplings are always great here. They're fried but not crispy crispy? weird ain't it. Kinda like no flakes or anything but it's crisp haha. 
Black bean noodles are always my fav here. Hands down fav place",2
13216,3,1547510400000,"UN-expectantly the worst Filet Mignon I have ever had. Outside of the steak was burnt, dry and tasteless but inside is medium well. $30 for the black steak cardboard.

AND the server didn't even bother to ask how was our meals, refill drinks or refill bread?! But rest assured they automatically add 18% gratuity even though I think they didn't deserved it. Check totaled $97 for four adults. 

RIDICULOUS! NEVER HERE AGAIN, EVEN IF IT'S FREE.",2
13222,1,1548892800000,Had an amazing filet! Cooked and seasoned perfectly! Our waitress was Sherry and she was fantastic. She was very social with us and build great rapport with our party of 6. Looking forward to dining at Cannon's again!,1
13226,3,1547596800000,I've been calling this company for the past several days trying to figure out if my merch is delivered there yet.  Nobody is answering and I paid for my stuff already. I don't want to drive all the way there and not get my Grill.  This is frustrating and I just want to get my stuff. I've called so many times. I've called the corporate and got in contact with thier facebook page.,1
13228,1,1548201600000,"I love this place.

Friendly staff, EXCELLENT miso, good prices and portion sizes.

I eat here all the time, and only wish they were open on Sundays too!",2
13242,2,1546905600000,"Fantastic service and great vegan and vegetarian banh-mi options including marinated seitan, chay and mushroom banh mis. They also have condensed soy milk vietnamese coffee and vegan summer rolls and fries. Fantastic food!",2
13250,1,1548374400000,Cute clothes for fair prices and friendly staff. Def the best vintage clothing store in the Phx area.,2
13252,1,1547337600000,"Had the 14 in Big Berlescori. It was very good. I love it. It is pepperoni , sausage and Italian salami. Not sure why other reviews said their wasn't much flavor. It was seriously some of the best pizza I've had. Maybe they made changes to their pizza but right now it is spot on. 

I also really like the decor here. I'm from the country so the very rustic old barn wood they use to decorate looks really cool. Wish I could have a cabin or house like this. Very cool on the inside for being in a strip mall.",2
13253,2,1546300800000,"I come here all the time... in fact I have been here 3 times this week for lunch.  I have had their pizza a few times which is always good, but I really love the sandwiches and soups and salads.  I either get their 1/2 sandwich and soup special or salad... you get to chose from any sandwich (turkey and avocado is always great) on the menu and the soup special or a garden salad or Cesar salad.  perfect amount of food.  I also really like their salads... I have had the salmon and cous cous salad which is great and the Chicken and Gorgonzola salad which is also very good.  The reason they did not get 5 stars is because sometimes their service is pretty slow... i have a feeling this is due to the lunch rush.",2
13257,2,1548288000000,"They were fine from the airport to the hotel, although a no show for return trip to the airport. Ended up paying for another shuttle to take us back. They had a shuttle sitting outside our hotel who said he wasn't our ride, and went back to sleep and took off at the same time we were to get on.",2
13265,1,1548892800000,"Absolutely loved the fiesta margarita. Only reason it didn't get a 5* is because they sat us by the door which kept opening and letting in a really cold draft, and the tuna app portion size was too small.",2
13266,2,1546819200000,"I wanted to share my incredible experience with two highly intelligent and empathetic people.  My grandmother died this week and to be fair, she was my favorite relative.  After a week of what seems to be Murphy's Law at every turn, the unthinkable happened; I dropped my iPhone and the screen shattered.  Already feeling defeated and having to make a difficult journey the next morning I looked to my husband to help me fix my screen, it was 7:45pm and no Apple appointments were available for at least 2 days.  As tears streamed down my face some amazing employees really made my night their names are Joseph and Joshua at the Arrowhead Mall location in Glendale, AZ.  Sadly, no last names were given for these common names but I am forever grateful for their kindness, skill, and understanding.  They stayed after the store was closed to switch out my screens.
  I don't claim to be a techie by any means.  I'm the person that unplugs and plugs the computer/electronics/anything with a plug to see if I can fix the problem, but being a former teacher, I do understand people and Joseph and Joshua are top notch folks.

  

Sent from my iPhone",3
13269,1,1547856000000,Jack's Place is a great little hidden gem in Boulder City. It is run by awesome people and has a fun mix of relaxed locals and sometimes exploring tourists find their way in as well. The food is standard bar fare. The establishment is clean and comfortable. They have great live music most evenings. Just a great atmosphere all together.,2
13269,3,1548288000000,One of my favorite spots.  The mango tango margarita is the bomb!  I usually sit at the bar because Joe gives the best service.  The short rib taco is also amazing.  Definitely try this place.,2
13272,2,1546732800000,"The staff is very pleasant, and the food is absoultely amazing not to mention the food arrived fast as well.I will be returning very soon. I reccommend the carbonara  its out of this world good! You wont be dissapointed.",3
13275,3,1547337600000,"One of the few places in Las Vegas that I trust for good steak schwarma, served up quickly and by super friendly employees. They even have a frequent diner punch card to thank loyal repeat diners. Prices are reasonable, and portions are generous. 

Their schwarma, chicken schnitzel, hummus, and spicy carrots are all quite tasty.

I hope their coming West - side location is as good as the location on Sunset.",3
13277,2,1546387200000,"Super small portions, mediocre food and extremely pricey... if you're going to serve such small portions and charge an arm and a leg you better blow my fucking mind with taste and flavour.. you definitely did not.",2
13278,1,1548633600000,Came during the weekend lunch buffet and food is served in adequate portions. Food is tasty and served hot and fresh and price is reasonable too. This will become our spot for now on. Eggplant and lentil dishes are mild spicy but our favorite.,2
13292,1,1548115200000,"This place has the worst service ever. We waited at our table for nearly 30 minutes and did not get acknowledge once not even for water. No hello, nothing , felt invisible. I wish the service was good because the environment is really cool, but the service Ruined the experience for me. I don't recommend this place, especially on a busy day.",2
13296,3,1547942400000,"This is a weird semi-suburban scene filled with odd looking single professional thirty-somethings, made all the more weird by the fact that this is a really small demographic in Madison (small gene pool).",2
13297,2,1548115200000,"Food has yet to disappoint! Have always ordered delivery never actually eaten at the restaurant. 
Appetizers - We normally alternate between getting the veggie egg rolls or the pot stickers. They have always been nice and crispy. Never soggy which I find happens a lot when I order take out from other restaurants. 
We have on occasion ordered the Thai dumplings and they are delicious as well but it's just a matter of personal preference! 
For entrees I alternate between yellow curry and green curry - Both are delicious but be warned if you don't specify how spicy you want it you could end up getting a hot surprise! With take out though I've noticed they normally include the spice on the side for you to mix in  yourself! My personal favorite is the green curry with chicken and extra vegetables! Can never go wrong. 
If you're in the mood for something else though the pad thai is delicious as well. I normally get it with mild spice and chicken. Its a generous portion size so you will be full ! 

Only ever tried dessert once - We got the sticky rice with mango - it was good but it is a very very sweet dish. The rice is soaked in a sweet white syrup that tastes kind of like coconut - the mango that came in the dish though was delicious and ripe! 
 Overall they are pretty consistent with their dishes ! And the restaurant is open 24/7!",2
13301,2,1546646400000,Gross! Gross! Gross!  I haven't eaten Jack in the Box in years and now I remember why. The food is SO greasy and a mess. Nasty.,3
13302,3,1546560000000,"I use to come here with my mother and I a lot, but we don't have time. But when we do, its a treat coming here and order our favorite meals. Philly cheesesteak is one of there amazing meals. Too many flavors going on your mouth and its just finger licking good. I forgot this one dish, it's a sandwich with a swirl on the bread... You have to try one, it's soo good it hits the spot. I always order there Caesar salad, A lot of condiments on the top giving it some texture and flavors, it's mouthwatering good. When your get there it's going to take a while cause some times where is always a line... That's good that's means they have great food! And once you order have to wait for your food to be made ... So you know it's fresh and hot for you.",1
13305,1,1548115200000,"I don't know why it took me three years to step into this bakery?  Maybe unconsciously I know how good this place is and it will be bad for me.....??
If it was not for my coworker, I guess I still wouldn't/haven't gone into this place and tried their cakes.  (yes plural, cakesssssssssss).  

Other than Bliss cupcakes, Decadent's cupcakes are my favorite!  I actually feel like I was cheating on my Bliss cupcakes when I was eating the Decadent cupcakes.  Savory!  Yummy!  Delicious!",3
13319,2,1546473600000,The food is excellent and I love that my money is going towards a good cause.  Stop by there instead of spending money at a chain restaurant!,2
13320,3,1547769600000,"Prices are typical mani/pedi prices (I think it was $30 for a pedi and $30 for a gel mani), but they really do a much better job than other nail places in the area.  I've gotten two great pedis there, but also have done the gel mani before the holidays in hopes that I wouldn't need to be touching up my polish during this busy time of year.  I'm going on day 17 now and my mani still looks great, with the exception of the regrowth at the bottom.  I highly recommend this place!

And they validate parking!",2
13321,1,1546732800000,"Food and service were great. Had some Pancit and Lumpia and finished with a creme brulee. People were very friendly and maybe the owners. Will definitely go back. Nice selection of deserts both Filipino and European.

Only thing I couldn't figure out was there was a sign for a $5.99 lunch combo on the window but the menu I was given mentioned nothing about lunch combo's. Would be interested to see what was offered and was going to ask about it but forgot to ask as I was leaving. I'll have to check it out next time.",3
13322,2,1547856000000,"I love the way KATIE does my hair!!
I have been going to her for years now. She knows exactly how to keep my blond looking its best. 
And when I ask her just to take off just an inch- she does exactly that - she always listens to what I need. 
Thanks Katie",1
13327,3,1547337600000,Great sandwich place. You can custom build your sandwiches. The bread is very tasty and I like the avocado option. The desserts are very delicious. The lemon and shortbread bars are my favourites. Also had a vanilla latte; I have had better. It was average.  They also have a chalk board above the kitchen which I don't see. It had some nice salads advertised. Wish I would have ordered one.,2
13331,2,1548633600000,"Food was very good and the setting was very nice. Rather expensive for what you get. Suprisingly small portions...  

Sorry, three stars. Give more for the money and this place could easily be 5 stars.

We will try again and post results in the future.",2
13333,2,1546819200000,"Finally after months of waiting the hubby and I had a date night at Momocho.  We were able to sit upstairs at the chef table which was great.  The chefs were GREAT, explained it all and WOW are they busy back there.  I can't believe how small the kitchen is and all they do.

I had the scallops BEST EVER....the jalapeno cream corn was awesome.  Hubby had the wild boar which he thought was great.  Tried a couple quacs and quite a few margaritas.

Great atmosphere...great food...great time.  Can not wait to return.",2
13337,1,1546560000000,"Stopped by here on a business trip to Calgary. Very cool vibe within a theater. Chose the ""improv"" meal which delivered 3 surprise courses of chef chosen seasonal dishes. The starter salad with greens, prosciutto, radish, hazelnut, blue cheese, and oranges was great. The entree was a duck breast with asparagus, carrots, beats, and an amazing aus ju and garlic purée. Dessert was an angel food cake with berries and custard. Overall the meal was fantastic and a really fun surprise menu concept!",2
13341,2,1548288000000,"My wife and I are now regulars. The owners have done an excellent job curating an awesome wine list while keeping the vibe cool with lots of live music. Great beer selection too. We have also attended a bourbon tasting and two wine tastings here and all were great times.

Good crowd, good people and well run establishment. I highly recommend Bin110.",2
13342,1,1546819200000,Fabulous sushi at the amazing Stingray! Great music...indoor..outdoor dining...wonderful service. A great time for a Friday night celebration!!! It's Friday! Love this spot!,3
13343,3,1547596800000,"Quiet possibly the most perfectly cooked Fillet Mignon I've ever had! A little pricey but for the quality and service, it was very well worth it! 
Very nice wine selection, including an 06 Stags Leap petite syrah and a very fair price on Silver Oak Cabernet. Our side dishes included marinated mushrooms and a loaded baked potato, both were amazing, but way too much after such a large cut of beef.!! Service was really great and this is the only good thing about the NY NY. Overall A+",2
13344,3,1548374400000,"I have to say I love food, especially American-Mexican burritos, just not here.

 I got the Joey with organic tofu and the make your own subway style burrito build. I have to say I was highly unimpressed with the quality of the ingredients and the freshness of the veggies. I thought the entire burrito felt fake.

The one plus though that allowed me to give this place 3 stars was the salsa bar! OMG... the pineapple salsa was so good, I suggest you do try that if you do end up here. 

Also the coke machine is one of those freestyle machines so you can mix and match and make your own fun new concoctions. 

Overall I will not go back, but if I am forced I'll stick to the chips and salsa.",2
13346,1,1548028800000,"My boyfriend and I came in Monday night at 10PM and ordered immediately cause we were hungry. There was probably 3 tables here in total including ours. We waited way over 45 minutes for overpriced & small 12 wings and a turkey sandwich. Their food is fine but this was unacceptable.
Last time we came, no one sat us for 10 minutes and my boyfriend had to go search out for someone to seat us. Again, food was fine but this restaurant is not organized.

A lot of good wing sauces to choose from and nice server though.",2
13348,2,1547164800000,"Thank you to the staff working at this particular O'Reilly's. I found myself with a dead battery on a weekday morning, after my husband had left for work. I was able to get a jump-start and get to their location, not only did they sell the battery to me, they were able to let me know about a $20 coupon that I was able to apply to my purchase. They even  installed the battery for me. They did all of this while being very kind and courteous. The first sales person was able to take the battery out for me and at that point the store started to get busy so the second salesperson took over and installed the battery for me. I was in and out of there in 20 minutes. The crazy part of this story is that they kept thanking me for being patient while they were simultaneously answering questions for other customer's as they entered the store. NO thank you to you two for dealing with  the outdoor elements while you installed the battery and making my visit  quicker and less expensive then my other options.",2
13354,1,1547337600000,"The first time I came here was later in the evening for dessert. There weren't many other customers. My partner and I had good drinks and good desserts and decided we'd have to return for dinner. 

Some time later, we finally returned for dinner. The food was pretty good (chicken and waffles and short ribs) and our drinks were OK, but not spectacular. Our server was sweet, but the place was full and she couldn't get around to everyone in a reasonable amount of time. A place the size of Harlem Underground should have at least two servers on the floor. 

The space is sort of dark and mysterious. There's a large open window at the front, which allows for some good people watching.",2
13364,1,1548201600000,Found a recently opened gem of a place. Great selection on the menu paired with exceptional services makes for a very pleasant experience. All the best and we will surely be back for more!,2
13366,3,1548288000000,"*UPDATE*
Was messaged by Cactus Tactical and threatened to remove my review or else they would post a video. See attached picture. Obviously this treatment happens to other people and not just me.  This shows how unprofessional they are. My only question is: Who's Dmitiri?",2
13373,2,1546646400000,"While traveling on business we stopped in for lunch, and what a great choice it was.  We had the Beef & Lamb Giro platters.  They came with the Greek salad as a starter and french fries.  The giros where excellent, served with lettuce and tomato.  The Tzatziki sauce was very good as well.  

Appears to be a family run business and they did a really good job of serving and keeping us happy.  Don't miss this one!!!",2
13378,2,1548720000000,"It's not as good as it gets- it's better!  We  threw a little party for a friend at C4 and the preparation right down to the finish could not have been improved upon. ""Chuck"" made certain that both the food and wine selection were appropriate for the time, situation and budget. ""W"" made sure the food was delicious, and our server ""Jake"" was friendly and very accommodating all the way around. Yes- think of this as a great place for a cozy cup of coffee but definitely think of it for a great lunch/dinner or get together with a group of friends-any age. ""W"" even brought out one of his new creations for us to try on the house ""Chicken Osso Buco""-  I will be back for that!  Thank you for a wonderful experience....from all of us who were there.",2
13378,3,1547510400000,"My friend saw the spot on TV for Kelly's with the chef plating a few dishes and he wanted to go try it out....stopped in around 2pm on a Wed...service was exceptional, I forget her name, but she was knowledgeable, friendly, helpful (sounds like the Girl Scout oath) but she was all that and payed attention to details, like replacing dirty forks!

Food was phenomal !! We tried quite a bit off the menu (thanks to corporate Amex) and the stand outs were the 4 meat burger, duck sandwich, chicken sandwich, housemade pickles, chickpea fries, and the watermelon salad.

Hands down probably the best burger I have had in town!!  Hat's off to the chef's and managers!!

Will be back on a Friday night to hang at the bar!",2
13382,1,1548028800000,"Its your typical awful Greyhound. As will all Greyhound locations its in the worse part of town,  homeless people use the exterior as a urinal, the customer service sucks, the location is dirty, the buses are dirty, everyone in line is dirty, etc.

There are several other bus companies that charge about the same price, have good customer service and don't drop you off in the absolute worse part of town like the Greyhound does.",2
13385,3,1548633600000,"Alonso came out for my estimate. He was on time, professional and kind. I liked him immediately. He sent Jesus and Rene out to do the work. These guys were awesome!! I love learning about home improvement projects so Jesus walked me through the hows and why's of every step. They were exceptionally respectful of my home, cleaning up every tiny piece of evidence that they were there! These guys are now my go- to for all my electrical needs.",2
13387,3,1547424000000,"I'm the oldest of 6.  3 of the 6 are young 13, 10, 7 years old.  We all spent the day after Christmas hanging out.

One of the places we went to was the park.  What a great place to spend the afternoon.

They have the coolest little cave rock structures here.  If I was homeless I would sneak in here and sleep at night.

My husband brought his trials bike and was jumping on them.  They are really cool.

Plenty of play structures and swing sets for children to play on.

There was a family having a birthday party here.  They were using the barbeque's and all of the picnic tables are under awnings.  I can imagine sitting in the sun in the Phoenix summer while eating a hot dog isn't the most enjoyable thing.

They had sand in the play area.  A dad and his two little girls were building a really cool sand castle.  I took a picture of it.  I don't like sand because cats poop in it at night.  That was the only bad thing about it.

Loved it and my husband wants one like it built near our house so he could go trials riding on the rocks.",2
13390,3,1547164800000,Convenient location. Prices are good. Gas station is pretty clean.,2
13394,3,1546732800000,"Well the quality of food has diminished since the last time I was there in 2008 I was not impressed with the cleanliness of the restaurant or the quality of the food. The french fries were  undercooked and the burger was overcooked overall definitely not what I was looking forward to.
Next time I visit Vegas I definitely will not stop by there to eat",2
13405,1,1546992000000,"I give them kudos for using hotdogs in their natural casings and more natural ingredients so to speak, but as for taste, the shop is a bit overrated for its hype and name. The toppings are nice, the dogs are a bit salty. Everything else is pretty standard as well...milkshakes a bit too sweet for my taste and the fries are ordinary. Worth a try if you're curious to see what all the hype about, but at least for me, will not become one of my regular lunch stops.",2
13408,1,1547251200000,"I had my friends do the FBI escape room for my birthday and we all had a blast!! I was worried that we had too many people and that it would be too chaotic (we had 9) but everyone worked together and there was always multiple pieces of the puzzle that needed to be worked on so no one was ever not doing anything. I went to an Escape The Room escape room shortly after this one, and it didn't even compare! Riddle Escape Room was by far the best!! We will definitely be back!",2
13412,2,1546473600000,Allison makes me feel so comfortable and does such an amazing job! She is my go to spray tan lady and fits me in when it's convenient for me. She is so sweet and customizes your spray tan for your skin and what you are wanting. Thank you!,2
13412,3,1548547200000,"I thought the one in North Olmsted was fantastic, but WOAH, this one is HUGE. I loved the layout of the store, very neat and organized, not cluttered at all. 

I even told the girls working how much nice this store is compared to North Olmsted. I will make the extra drive to go to this one for sure!

Always have really good luck at Platos!",2
13413,1,1548806400000,"They use to be in Palms, but I guess since the Playmates were there it wasn't a good influence for the kids!  Nevertheless the drive to Red Rock to have a babysitting service is still worth it!  My wife and I have been going to Kids Quest for almost 6 years now and my boys enjoy their stay there.  Every time we're in Vegas (once or twice a month) my boys will always want go to Kids Quest so my wife and I can have our time to play and have fun.

The rates are great about $9 an hour per kid, worth the money if you're winning too, hahaha!  This particular location has an iPad and a basketball court.  And, they provide food and drink if you give them an allowance during their stay.

Highly recommend for parents looking to have a few hours or 4 without the kids while in Vegas.",2
13416,1,1548288000000,"here is my story, i read all 150 reviews on yelp, and since i have found another salon that was really good, i wanted to try this one, I wish i didn't! so i booked with Aaron, super friendly guy but failed to accomplish what i wanted. 

So i wanted all golden tones or warmth removed from my hair  ( hair is super dark), and wanted ash all over. We have done a consultation and we clearly understood each other.  He explained to me that i have to pay $250 cuz i needed a colour correction apparently and treatment because of my damaged hair and something else. I'm like ok, and i bought a group on voucher for a hair cut, which includes a treatment, yet when i asked Aaron about that, he was like oh you still need to pay $250, so plus 39.99 voucher, thats $290.00 without tax!! I'm like thats ok after hearing all these amazing reviews i completely trusted him and wanted him to be my hair stylist. unfortunately when the day came, my hair was gold, NO ASH whatsoever, and while the balyage was nice where it fell, the colour was exactly what I DIDNT WANT! and for a second i didn't even notice the difference from my previous look to my new look! and when i pointed that out, the hair dresser who was cutting my hair was like oh its a cool brown, and let me tell you something she was LYING in my face! 

So overall, i wanted to get it fixed, and he was ok with that, both times i ended up coming in late because i came all the way from Mississauga, and the transit is so bad in my area, where i would leave  2 hours earlier because i have to take the subway, and on top of that the last time i was supposed to come i took a cab that cost me $70 and was stuck in traffic, both appointments were in the morning,and both times they could NOT accommodate me despite once i was only late 15 min, other salons would say we can't give you a blow dry or something, but none of that was offered! just simply we can't take you! you gotta reschedule and he is not able to take a booking till the next week! so finally when i spoke to their rude receptionist Victoria, she was being so rude when she was telling me we can not take you in, and i told her ok when can i book again, she is like well i don't know if they will be able to take you next time! IM LIKE ARE U SERIOUS??? YOU JUST MESSED UP MY HAIR AND GAVE ME EVERY WARM SHADE THAT I DIDNT WANT IN MY HAIR AND NO ONE NOTICED I EVEN DID SOMETHING TO MY HAIR BECAUSE IT LOOKED EXACTLY LIKE THE SAME HAIR COLOUR PREVIOUSLY AND I PAID OVER $330 TO GET TOLD THAT THEY MAY NOT EVEN TAKE YOU BECAUSE YOU SHOWED UP LATE TWICE, DESPITE THE FACT WHEN I DID MY APPOINTMENT WITH AARON HE WAS LATE WITH A CLIENT AND I DIDNT CARE! NEVER AGAIN AND I WARNED SO MANY PEOPLE NOT TO GO! they definitely can't work with dark hair! the hair cut was ok,i asked for a trim so nothing special!",3
13418,1,1548288000000,"The sushi and hibachi here is DELICIOUS. You cannot beat this price either! You get actual service-to and from your table-not the buffet style where anyone can sneeze all over your dinner & etc. the sushi is in normal portions and truly unlimited for 2 hours, the lobster is actual lobster and the ginger dressing tastes housemade and is so good. There is only one catch to the all you can eat 2 hours-if you have excessive food waste they will charge you $10.99/lbs for EXCESSIVE food waste. Example: you order one of everything and you eat 1/4 of your order, you will be charged $10.99 per pound for everything you didn't eat. If you leave a few bites/a reasonable amount behind you won't be charged. You can't take anything home if it is from the all you can eat buffet either. And depending on what you are ordering you may be better off just ordering off the regular menu (i.e. If all you want is hibachi and want to take your left-overs home). I will be going back here again in the near future!",2
13419,1,1546300800000,"Worst costumer service I've ever experienced,the employees here are very rude and condescending. My brother and I came in around 5 pm, so it was dead inside and not a huge selection of donuts. Tatiana served us and literally refused to give us the donuts we wanted. She kept saying ""we don't have that"" even though we clearly pointed them out on the display . We were stuck with plain stale donuts. We called later that night to complain( we are pretty easygoing so this Is something we never do). The employee on the phone offered us a free half dozen donuts and explained that she would write down our names for us to come back in the next day. So we come back and the manager, Leslie, told us she can't just hand out ""free stuff"" with a smirk on her face. We almost felt like we were being bullied by these two employees,  and no Leslie, we are not looking for ""free stuff"", we can afford donuts. Leslie humiliated us and basically called us liars. I will gladly drive a few extra miles to not have to deal with Leslie and Tatiana.",2
13420,2,1548288000000,"All of the five star reviews on here are not without merit. 

I had the spicy shredded beef bowl, which was perfectly flavored. 

All of the toppings were also tasty and fresh. 

The selection of fountain drinks was also on point. 

Definitely a must.",2
13420,3,1548201600000,"With the outrageous prices they charge for venue tickets, you'd think they would be able to afford more comfortable seats. The last time I was in a cheaply made hard plastic flip-down seat like that was in my old jr. high school auditorium.",2
13428,2,1548720000000,"Went in for a cup of coffee and a sausage egg English muffin. The bread on the English muffin needed to be toasted but was otherwise decent, maybe a bit too greasy. My main issue was with the guy charging me $0.50 per pump of vanilla syrup in my $1.50 cup of mediocre coffee. When I asked how much it was to add vanilla he said $0.50, not $0.50 per pump. That honestly doesn't even make sense when he charges $3.50 for a caramel macchiato which has expresso and syrups.",1
13443,2,1548460800000,"What a joke...  Early/online check in is a freak'n disaster. Having ""already checked-in"", the Mail & Keys line took more time than the ENTIRE ""not checked in line"" did. And the managers were just walking around, apparently oblivious to the entire line of pissed-off people. Just smiling amongst themselves and laughing WHILE LOOKING at the non-moving line of frustrated clients hoping to give this hotel/casino their money. 
Last time I'll ever book at the ""legendary"" Flamingo. 
Oh, did I mention, of the 3 rooms I was in, they ALL had broken windows!!!!  Talk about making a customer feel like crap...  
Repeating again.... What a joke.  The board members should be furious, the management fired and the employees embarrassed. 
Now if I could could only give less than one star.",2
13446,2,1547596800000,"Lady checking my in never made eye contact even as I stood in front of her for almost a minute. She finally looked up to ask me if I'd been there before and had me fill out a new patient form. 

Anyways, I saw Dr. Chong (not sure if that was his name, can't quite remember), but anyways, he was so friendly and very informative! I'd come back because of him.

Took a star off because the reception sucked.",2
13448,2,1547942400000,"Poor first impression. Last chance they'll get. I called the number for the Cotswold location and made my appt for the next day.

I'm driving around the shopping center and can't find it!  I call and they tell me that location isn't there because it's under renovation. WTF!?

I don't have time to get to the other location on time nor did I want to drive so far away so I cancelled it.  I think I'm going in for a much-needed massage and instead I'm upset and angry.

How crazy is it that they didn't tell me that pertinent piece of info?  I also feel bad for the therapist who lost the appt.",2
13451,2,1546732800000,"Went on a weekday evening. There are 5 tables and about 20 stools in the space but they filled up quickly.

Ordered Chilled Mango (M) for $6.50.
The ice cream is smooth and portion size is good. Didn't taste or see the pomelo pieces and the coconut milk syringe doesn't add much flavour. Mango chunks can be more sweet. They use the fresh mangoes for Mango Popice. 

They make the ice cream on the spot with Kitchen Aid and liquid nitrogen. N2 is poured on the ice cream right at serving for the full effect.

You can order the Frozen Breath, which is a cup of Cheetos with liquid nitrogen. When you eat the Cheetos cold air will come out of your nose and mouth.

Good to try for the cool gimmick and I'll probably come back for another flavour.",2
13454,1,1548028800000,Had lunch there today and Food was awesome love the flavors and great staff. I don't know why they don't get much business there when there flavor And food quality is so much better than HJ and BC,2
13456,3,1548720000000,"Vegan friendly. And just plain friendly as well!

Got the Veggie Bliss...hold the eggs...and put in a wrap. Yum. The rest of the menu was impressive and the chef is great!

Indoor and outdoor seating.

Love this place and can't wait to go back!",2
13457,3,1547251200000,"Went to their carwash and the employees damaged my rims by putting a chemical on them before entering their car wash. The company and staff admitted fault on numerous occasions. They even had us get estimates for the repair. They then changed their minds and said they would not cover it.

Never take your car there!!! They will damage your vehicle and pretend they will cover it and then change their mind after wasting your time.",2
13458,2,1546992000000,Amazing place.  Not as swanky as a Day Spa but the massages are amazing.  Price is reasonable  Highly recommended if you are on a budget but seeking for a rub down,2
13458,3,1546560000000,"My husband and I went to Patron for the first time last night  - $.95 tacos and $2.95 margaritas! We are officially obsessed and agreed to make this our Monday tradition. 

Our waiter, Jerry, was absolutely amazing - so friendly and attentive, he made us both feel welcome and comfortable.

The food was absolutely amazing, we both couldn't get over how tender and flavorful the chicken was. I'm usually a big baby about spicy things but the complimentary salsa was perfect for both my husband (who loves spicy items) and I. We were so impressed that we were offered refills as well.

We aren't usually dessert people but couldn't resist the fried ice cream and we were so pleased that we kept talking about it all evening.

Finally, the margaritas: for $1.00 more you can add flavor and at Jerry's suggestion, I went with a strawberry-mango one. It tasted like a smoothie! So delicious. 

I'm so glad I finally have something to look forward to on a Monday. Thank you, Patron!",2
13465,3,1546992000000,"I have visited a few times and it was nice to get a free car wash last weekend without even asking for it, but as soon as they told me I have a free car wash, they pushed me in and out quick, no up selling. For all my visits here I still have to ask them how to do there job, clean the rear window, clean mud flaps, use the air hose on my extended truck mirrors even after paying $21!!
This doesn't come down to the employee, this comes down to poor management not training and watching the work being performed. If the owner or corporation is reading these complaints posted, try going back to old school management and train your staff.

Last thing, the 4'11"" 220 pound dude who drives the customers cars from the wash rack, slow down!",2
13473,2,1547164800000,"Beautiful interior, terrible food.  Brunch order took forever, simple enough eggs came out cold and congealed.  Another cold dish was clearly reheated in the microwave, making it soggy.  Waitstaff was nice and apologetic, but that doesn't make up for poor quality for expensive prices.  Won't return.",2
13476,1,1547856000000,"This is my 3rd time I stay here. It's good, in the middle of the strip and our room was pretty, clean and the view was great.",1
13484,2,1548460800000,We stayed there just this last weekend and had a great experience at this hotel. We loved how conveniently close everything was to the hotel (walking distance). The room was okay...furniture and decorations definitely seemed a bit cheaper than other hotels furnishings. Bathroom was alright. The shower would flood our bathroom since there was only one panel of glass covering half of the shower. The front desk was super nice and helpful with all of our questions and concerns. The pool is small but so is this hotel so it equals out. One of our favorite things about this hotel was that it offered car service to drop off and pick us up wherever in Scottsdale. So Saturday night we used this service when we went out.,2
13488,3,1546732800000,The most amazing restaurant I've been to in years! Whatever they are doing is right.. I'll be back here a million times over!,2
13492,1,1548374400000,Completely overrated / expect to pay double to triple versus other local florists.  High prices must be how they pay for their location and storefront,2
13499,1,1547251200000,Glad that we found this place. So we dont need to spend crazy $ to eat in the hotel. Very reasonable price. We had breakfast  and lunch there today.,2
13504,3,1546819200000,Good old Mario's. This place is known to everyone who frequents the southside. I've never been here for the food so I can't really comment on that. But I can say that I never really can see this place serving food. The building it's self is two big rooms. There is a upstairs seating area as well to hang out or just look down at people. The prices are what you would expect for southside. There's not really any great specials on drinks. There's not really any entertainment here as far as pool or darts goes. It gets crowded fast on the weekends even with being such a big area. There is a shot wheel for the daring to risk what they will get. The dj usually plays bangers to get the crowd hyped up but also hits you with the unexpected. The bathrooms here suck and are usually dirty and going down the steps is extremely cramped to the basement. The staff are friendly from experiences I've had here in the past. Overall if I'm in the southside I don't go out of my way to come here but I'll likely return with friends.,2
