user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
21751,2,3,2019-01-05,Passing an extra argument to a delegate,<p>I have an object that on startup requests some information from a server. It sends an identifier ,3,2019-01-05,"<p>You can deregister the lambda when you store it in a variable first:</p>

<pre><code>void GetInit",4
18706,1,1,2019-01-27,Counting a specific string in the list in Python,<p>I want to count 'fizz' in the list and I wrote below code and it doesn't worked. Tell me why and ,-6,2019-01-27,"<p>You need to have the <code>count</code> variable inside for loop, and you dont require an <code>e",0
9848,2,2,2019-01-29,How to load a page inside drop down menu's container using javascript?,<p>Here is a javascript drop down menu from w3schools with slight modification on my part instead of,1,2019-01-29,"<p>I'd suggest taking a look at Jquerys <a href=""http://api.jquery.com/load/"" rel=""nofollow"">load() ",1
27537,3,2,2019-01-31,sage 5.0 syntax error with execfile(),<p>the following is part of a .sage file I would like to be able to call in a session:</p> <pre><cod,1,2019-01-31,"<p>Sage syntax and Python syntax differ in a few places, including in that range syntax.</p>

<p>Beh",2
20720,1,1,2019-01-23,How to add an items per page drop down menu to index view in Rails 3?,<p>I am trying to create a paginated index view in Rails 3.2 with a drop down menu to select the num,0,2019-01-23,"<p><code>:method =&gt; get</code> should be moved out of the first hash.  </p>

<pre><code>&lt;%= fo",1
16402,3,3,2019-01-21,How to access duplicate column names with JSTL sql:query?,<p>For some reason this</p> <pre><code> &lt;sql:query dataSource= ${ds} sql= select user.id user.nam,2,2019-01-21,"<p>Not sure if this will help, but I've read that using aliases will not always work correctly.  A p",6
46330,1,3,2019-01-26,Return Inherited Generics as Base Generic,<p>I have <code>BaseAbstractClass(of T as WebControl)</code> (VB Generics) which inherits <code>WebC,0,2019-01-26,<p><code>ConcreteWrapper1</code> does not inherit from <code>BaseAbstractClass(of WebControl)</code>,2
1683,1,1,2019-01-16,Design strategy advice for defining machine system functionality,<p>This question relates to project design. The project takes an electrical system and defines it fu,3,2019-01-18,"<p>Since you are trying to model a real world system, I would suggest creating a concrete object ori",1
14992,1,1,2019-01-02,Learning to use Interfaces effectively,<p>I've been developing software in C# for a while but one major area that I don't use effectively e,35,2019-01-02,"<h3>Description</h3>

<blockquote>
  <p>Interfaces in C # provide a way to achieve runtime polymorph",58
3499,1,3,2019-01-29,Does JVM memory overhead scale linearly or is it constant?,<p>In my experience a C program that uses around 10 megabytes of resident memory may use around 40 t,-2,2019-01-29,"<p>The overhead is about 10MB + 4xC-memory.</p>

<p>The 10MB is the JVM without anything. Java 7 64b",4
44978,3,2,2019-01-30,grey out submit button until form filled out,<p>I have the following form:</p> <pre><code> &lt;form action= http://www.tahara.es/contact/subscrib,5,2019-01-30,<p>Jquery would do that. On the .keyup event have jquery check if both field's lengths are > 0 and c,7
26371,1,1,2019-01-12,Enforcing Single Record In Collection,<p>I'm trying to use MongoDB as a simple caching mechanism to store a handful of records. These reco,0,2019-01-12,"<p>After thinking about it, I've opted to handle this a bit differently.</p>

<p>I'm going to put ea",0
9445,2,2,2019-01-26,Tree Recursion: How to get the parent root of the selected tree node,<p>I have a tree-like structure of a json object</p> <pre><code>{ saxena : { chewning : { betten : {,0,2019-01-27,<p>The problem is that you're not returning anything in the event that the node is found. You can si,1
14419,1,1,2019-01-29,Move objects between containers and lose the interface,<p>Let's say we have interface <code>I</code> object <code>O</code> and a container <code>sl</code>:,0,2019-01-29,"<p>Here is a working code example:</p>

<pre><code>program Project9054004;

{$APPTYPE CONSOLE}

uses",1
30737,2,2,2019-01-31,git-annex: remove content of files from special remote that were deleted more than 4 weeks ago,<p>I want to use git-annex as part of a sync and backup solution. There are several devices connecte,1,2019-02-18,"<p>I do not believe that you can do this with git-annex as it stands, based on my reading of the MAT",1
6474,3,1,2019-01-10,How to select all data from three tables with a foreign key,<p>Hi i am trying to select all data from three tables with a foreign key. i have tried something li,0,2019-01-10,<p>Ok. First of all: you are using the implicit join structure for your query while you should use t,1
5567,3,2,2019-01-14,add column to wordpress database,<p>If i add a column to the wp_posts table in wordpress may i have problems in upgrade of wordpress?,0,2019-01-14,"<p>Worpdress supports several mechanisms for plugins to <a href=""http://codex.wordpress.org/Writing_",3
8399,2,3,2019-01-03,Restored toolbar into Visual studio 2010 express,<p>I noticed from the responses I did not see any solution for VS 2010 Express. So here it is:</p> <,-1,2019-01-03,"<p>After long research I found 
The following steps allow you to reset the Toolbox completely and en",0
24139,2,2,2019-01-06,Can't input values into function because type cannot be deduced,<p>I wanted to write a simple recursive function to help me check some values of a maths problem how,0,2019-01-06,"<p>Look at the inferred type signature, you have <code>Integral a1</code> and <code>RealFrac a1</cod",3
29701,2,2,2019-01-23,What is the difference between GRASP information expert and GRASP cohesion?,<p>Both concepts are very similar it is hard to tell which is which. </p> <p>Please give an example ,4,2019-01-23,"<p>All GRASP concepts are linked, so you should consider them all together:</p>

<ol>
<li>""informati",4
45561,3,2,2019-01-22,How to reference a .Net web control's selected value in NavigateURL,<p>I have an ASP.Net page with a GridView. In one of the GridView cells there's a HyperLink control ,0,2019-01-22,"<p>Try this:</p>

<p>In your <code>html</code> </p>

<pre><code>&lt;a href='&lt;%= string.Format(""~/",1
9256,3,1,2019-01-11,How often does JavaScript recompile regex literals in functions?,<p>Given this function:</p> <pre><code>function doThing(valuesthings){ var thatRegex = /^http:\/\//i,13,2019-01-11,"<p>There are two ""regular expression"" type objects in javascript.
<a href=""http://msdn.microsoft.com",5
1392,1,3,2019-01-18,Jquery Change background color of DIV to #333 only when all checkbox is not checked,<p>I have 5 <code>div</code> with <code>class .thumb-folder</code> and inside each contains a <code>,2,2019-01-18,"<p>Use the sam eselector you used to bind the handler to check if any checkboxes are checked.</p>

<",5
23704,3,2,2019-01-06,How to find that NT AUTHORITY it is not an AD server?,<p>I am trying to read an msExchMailboxSecurityDescriptor to find whether it contains a Full Access ,0,2019-01-06,"<p>Take a look at <a href=""http://msdn.microsoft.com/en-us/library/system.security.principal.securit",1
4641,1,1,2019-01-06,my div is out from border-radius,<p>Here is my problem:</p> <p>I have a <code>&lt;h1&gt;</code> inside <code>&lt;div&gt;</code> but w,-2,2019-01-06,"<p>Your text is actually not outside your div:</p>

<p><img src=""https://i.stack.imgur.com/n4Ztg.png",3
47801,2,3,2019-01-03,passing variable from bash shell to sql file to oracle table,<p>I have set variables in <code>my .sh</code> file (ex. <code>ENV=$1 RELEASE_ID=$2</code>) within <,2,2019-01-03,"<p>Pass the parameters on the command line:</p>

<pre><code>sqlplus -S $username/password@destinatio",5
29229,3,3,2019-01-05,CSS Unwanted padding in IE using floats,<p>It's been a long day of designing and I ran into a problem today. The website www.dcninc.com/newt,0,2019-01-05,"<p>Try to add this to the header</p>

<pre><code>&lt;!--[if lt IE 8]&gt;
    &lt;script src=""http://",0
44728,2,3,2019-01-22,How to read images from MySQL database using PHP?,<p>How to read images from MySQL database using PHP?</p> <p>If the images are stored in a BLOB in th,1,2019-01-24,"<p>To directly use the binary data as a an image source, you can use the <a href=""http://en.wikipedi",3
25984,1,3,2019-01-23,Laravel Auth::attempt() redirect me always to login page,<p>I'm trying to use Laravel <code>Auth::attempt()</code> function but it's always redecting me to l,1,2019-02-02,"<p>After deep digging I've figured that the problem I was using different name for the primary key,<",1
15773,2,3,2019-01-20,template linking error,<p>I have an header where I put the <em>definition</em> of a function template:</p> <pre><code>templ,0,2019-01-21,"<p>The answer is probably a subtleness in the specs of function pointer casting:</p>

<blockquote>
 ",1
18021,1,3,2019-01-16,When are objects popped from a list destroyed?,<p>This may well be a really silly/basic question but I can't really figure it out. I'll tell you wh,3,2019-01-16,"<p>When you store something in a container, whatever you pass is copied into the container<sup>1</su",6
45198,2,2,2019-01-10,Missing Link for Scala and simplifying JDBC,<p>I'm trying to get hold of an article that is supposed to be at <a href= http://scala.sygneca.com/,1,2019-01-10,"<p><a href=""http://web.archive.org/web/20101110111820/http://scala.sygneca.com/code/simplifying-jdbc",2
29724,3,3,2019-01-11,How to run Python's subprocess and leave it in background,<p>I have seen A LOT of posts regarding my topic but actually I didn't find a solution for my proble,0,2019-01-11,"<p>From the <a href=""https://docs.python.org/2/library/subprocess.html#subprocess.Popen.communicate""",7
17689,2,2,2019-01-31,Are there any free Windows Perl IDE with debugging?,<p>Are there any free Perl IDEs out there for Windows that have debugging capabilities syntax highli,15,2019-01-31,"<p>There is an overview of Perl IDE's <a href=""http://www.perlide.org/"" rel=""noreferrer"">here</a>. I",16
47853,3,1,2019-01-18,Including child class requires parent class included first,<p>I have asked a similar question to this one already but I think it was badly worded and confusing,-3,2019-01-18,"<blockquote>
  <p>And even though I do not instantiate HelpTopic with <code>new HelpTopic()</code> P",4
24541,2,2,2019-01-27,Compiler gives - warning C4013: 'getche' undefined; assuming extern returning int,<p>I'm using Visual studio for my code development and when I used the function </p> <blockquote> <p,-4,2019-01-27,"<p>As your compiler is telling you, <code>getche</code> has not been defined.</p>

<p>Usually, you w",3
8866,2,1,2019-01-26,how to reset password in laravel 5,<p>i'm following tutorials trying to reset my password but it doesn't to even open the view in the b,0,2019-01-26,"<p>There's no need to use a tutorial, just run <code>php artisan make:auth</code> to create routes, ",0
18861,1,1,2019-01-18,Gorm: Filtering criteria by a property related field,<p>I have the following criteria:</p> <pre><code>Alert.createCriteria().add(Restrictions.isNull('res,0,2019-01-18,"<p>You can write this in much more of a Grails 'way' using the HibernateCriteriaBuilder's DSL:</p>

",2
46677,2,1,2019-01-24,CSS divs do not fit on all resolutions,<p>When i make websites it fits on my screen but when i open the website on another screen it doesn',-3,2019-01-24,"<p>You can use percentages instead of pixel.</p>

<pre><code>#container {
    width: 80%;
    margin",2
20941,2,1,2019-01-04,Possible Attack autoshell.txt,<p>I got this error reported to me recently from my Rails app.</p> <blockquote> <p>mycontroller#upda,2,2019-01-05,<p>This seems to be somebody scanning for websites vulnerable to JCE Joomla Extension Auto Shell Upl,5
32569,3,1,2019-01-06,Asynchronous Python Classes,<p>I'm a real coding n00b so apologies if this is a simple or basic question.</p> <p>I'm coding on P,4,2019-01-06,"<p>Check out the <a href=""http://code.google.com/appengine/docs/python/taskqueue/"" rel=""nofollow"">Ta",5
24206,2,2,2019-01-27,How do you modify a filter in Redmine,<p>I've installed the Bitnami Redmine stack and have set up some filters for my issues.</p> <p>I can,2,2019-01-27,"<p>Found it. When a filter is saved it becomes a 'custom query'.
I was googling for the wrong term</",1
31431,2,1,2019-01-30,Remove empty space/column on the right handside,<p>in Wpf listview/gridview how can I possibly remove empty space/column on the right handside ? Any,3,2019-06-11,"<p>Thomas Levesque showed a link to the solution in comment :</p>

<p>The solution sits on that page",1
2578,1,2,2019-01-08,Php Get request Peculiarity with < sign?,<pre><code>$in = $_GET['in']; print $in; </code></pre> <p>When I enter <code>?in=&lt;&lt;&lt;</code>,-4,2019-01-08,"<p>Its just like <a href=""https://stackoverflow.com/revisions/14213808/2"">I have edited your questio",1
32313,1,2,2019-01-06,How can I implement the multi-level list in drupal7 with theme_item_list()?,<p>Im using drupal 7 I would like to know whether i can use the function theme_item_list() to implem,1,2019-01-06,"<p>Yes it's possible, if you pass in an array with keys of <code>data</code> and <code>children</cod",5
37492,1,3,2019-01-30,how to align two meshes,<p>I have a very nice &amp; tricky question for you. I need to align two meshes using a very fast al,5,2019-02-02,"<p><a href=""http://pointclouds.org/"" rel=""nofollow"">Point Cloud Library</a> has several resources th",4
30846,3,2,2019-01-09,How to configure Unity to apply a constant string for a constructor parameter during RegisterType()?,<p>This is what my service contructor looks like:</p> <pre><code>public Service(string path) </code>,4,2019-01-09,"<p>As I understand your question, you want to read the path from AppSetting and then configure your ",8
17236,1,1,2019-01-07,Facebook Authorization error when password changed,<p>We are connecting to facebook via the api secret key etc… but when ever a fb user changes their p,1,2019-01-07,"<p>This is expected behavior. When a user changes their password, all access tokens are revoked for ",4
39402,1,2,2019-01-09,Getting error:- Type mismatch in key from map: expected org.apache.hadoop.io.Text recieved org.apache.hadoop.io.LongWritable,<p>I have written a mapreduce job for doing log file analysis.My mappers output text both as key and,0,2019-01-12,"<p>Remove the <code>super.map(key, value, context);</code> line from your mapper code: it calls map ",0
41467,1,1,2019-01-22,generate alternate number by twos in PHP for loops,<p>I want to generate a number that will output something like 1256910131417182122 using PHP FOR loo,-3,2019-01-22,"<p>You could try this :</p>

<pre><code>&lt;?php
for ($i=0; $i&lt;=7; $i++) {
    echo $i * 4 + 1 . ",0
19371,1,1,2019-01-28,How to stop TYPO3 from stripping <p> tags from RTE content (or touching it at all),<p>I have a TYPO3 which strips any <code>&lt;p&gt;</code> tags from content I create when the RTE ed,1,2019-01-29,<p>I'm not sure if this is a bug or not but the solution to my problem lies in <code>p.rmTagIfNoAttr,1
25053,3,2,2019-01-12,Going back to previous state of the same activity,<p>I would like to get back to previous state of an activity when I press back button. I mean I'm no,0,2019-01-12,"<p>This is what I'm assuming your hierarchy is:</p>

<p>In activity B, if you press back, it should ",0
33467,3,2,2019-01-27,How can I add school_id to my path?,<p>in my search.html.haml I want the user have the ability to click on the teacher name and it will ,4,2019-01-27,<p><code>school_teacher_path</code> is called with a <code>@school</code> that is nil since <code>fi,4
5755,2,3,2019-01-27,Getting differences from objects with generics,<p>I'm trying to improve myself with generics but actually I dont know how to even start this task:<,0,2019-01-27,<p>Unless these objects share a common interface you'll have to use reflection to get the properties,1
22800,2,3,2019-01-21,Is LIBSVM thread safe,<p>I would like to take advantage of today's CPU mutli-core capabilities when using LIBSVM. What I'd,4,2019-01-22,<p>I understand that you want to call svm_train() on 8 different problem instances and different par,3
36166,1,2,2019-01-27,Paperclip not saving file and attachment,<p>This i my application: <a href= https://github.com/MagdalenaL/harcerki rel= nofollow >https://git,0,2019-01-27,"<p>I believe you were talking about the avatar in products.rb.</p>

<p>You are missing avatar in the",1
34063,2,2,2019-01-04,Location of cognos sdk in cognos installation folder,<p>As per this article <a href= http://www.ibm.com/developerworks/data/library/cognos/development/ho,3,2019-01-04,<p>The SDK is a separate component and must be downloaded and installed in addition to an existing C,3
44116,3,3,2019-01-20,Is it possible to use a BindingList<T> with the ListView control in a similar way to the ListBox control?,<p>A simple example:</p> <pre><code>BindingList&lt;Dog&gt; dogs = kennel.Dogs; // Works great! listB,0,2019-01-20,"<p>The list view unfortunately does not support databinding in that way.</p>

<p>here is a tutorial ",1
24623,3,2,2019-01-28,Ruby on Rails format validation (yyyy/yyyy),<p>I'm working on a project for college and it's Yearbook project. I need to put years in exact form,-1,2019-01-28,"<p>You can validate that string with a simple regular expression (regex)</p>

<pre><code>regex = /^\",0
40862,2,3,2019-01-11,pass input arguments to std::function in lambda functions,<p>I have a class which has a public <code>std::function</code> member like this:</p> <pre><code>cla,0,2019-01-11,"<p>You're telling your lambda to default capture by reference (<code>[&amp;]</code>), and it's captu",3
22801,1,3,2019-01-08,Get file name and line number from Exception,<p>i have a c# windows application (developed in <strong>Plugin Architecture</strong>)  i want to lo,0,2019-01-08,"<p>This information is only available if the "".pdb"" file for the DLL(s) in question is available.</p",4
25690,3,1,2019-01-07,Problems with Bootstrap grid portfolio on mobile device,<p>I'm attempting to get my Bootstrap portfolio image gallery to show 4 images at full size less at ,0,2019-01-07,<p>Each <code>portfolio item</code> should be a <code>col-*</code> and the <code>portfolio-items</co,0
23683,3,3,2019-01-31,Are Google App Engine Quotas enough?,<p>I was thinking about giving a try with google app engine. </p> <p>As such I was just reviewing th,6,2019-01-31,"<p>It sounds like your question should be... ""Are Google App Engine's <strong>FREE</strong> Quotas '",9
28482,2,1,2019-01-16,Debug info slows compiler?,<p>I am working on an iPhone app. I compile to two targets Simulator-debug and Device-Release.</p> <,0,2019-01-17,<p>Shouldn't make much of a difference - debug is usually faster to compile because of less optimiza,0
32506,3,2,2019-01-28,How do you modularize your Chrome Applications with Browserify?,<p>I watched the following <a href= https://www.youtube.com/watch?v=gkb_x9ZN0Vo rel= nofollow >Googl,3,2019-08-31,<p>A technique that I've found works well is to create a separate bundle for each context (e.g. back,7
12537,3,2,2019-01-08,Calling back parent function,<p>I was trying to solve the following problem: I have a Common project and a Specific project. The ,0,2019-01-08,<p>This is very weird scenario you are using. but if I am understanding it correctly there is one pr,0
15997,2,3,2019-01-11,How can I join 3 tables and calculate the correct sum of fields from 2 tables without duplicate rows?,<p>I have tables A B C. Table A is linked to B and table A is linked to C. I want to join the 3 tabl,0,2019-01-11,"<p>I found this (<a href=""https://stackoverflow.com/questions/12026182/mysql-joining-tables-group-by",1
18044,3,2,2019-01-22,Non-initialized vs null values of reference types,<p>Is there a difference between reference type variable being non initialized or having null value?,7,2019-01-22,"<p>Note that <em>fields</em> are implicitly initialized to <code>null</code>, so this only affects v",15
3885,2,2,2019-01-09,Error Converting String to Date in Shell,<p>Hi I get the below error when I try to execute the below code:</p> <pre><code>date_input= '2015-0,0,2019-01-09,"<p>You can fix your script by using:</p>

<pre><code>date_input='2015-01-25'
date_parameter=$(date -",3
20649,2,3,2019-01-16,Numpy .A1 array not always present,<p>The following code</p> <pre><code>samplePoints=(rand(samplesvariables)-0.5)*10 output=numpy.zeros,1,2019-01-16,"<p>Your examples are not complete, so I can't run them and reproduce the problem.  Apparently the ex",3
30728,1,2,2019-01-30,Showing data monodroid list view ( porting from monotouch ),<p>If you remember tasky demos from xamarin samples we can connect the Tasks ( like id title sub) wi,1,2019-01-30,"<p>On Android you will have to create a custom adapter. Check out this <a href=""http://docs.xamarin.",3
4947,2,1,2019-01-09,DropdownList SelectedValue property doesn't accept value during edit operation,<p>I have a cascading <code>dropdownlist</code> inside a <code>gridview</code> which contains 5 colu,0,2019-07-09,<p>Ok I've found the problem in my code. The thing is that I had to bind <code>dropdownlist</code> e,0
26379,1,3,2019-01-08,Is entity key in memcache the same as in datastore,<p>When I set the key of a memcache entity like this </p> <pre><code> syncCache.put(entityKey entity,0,2019-01-09,"<p>Yes, it will be the same. Note that you can use an ID instead of a key:</p>

<pre><code>syncCache",1
1467,3,3,2019-01-08,How to not show BaseValidator.Text when using a ValidationSummary in ASP.NET,<p>I'm using a bunch of different asp.net validation controls on a web form. Some of these have thei,0,2019-01-08,"<p>Just set <code>display=""none""</code> instead of <code>""dynamic""</code> on the BaseValidator, and ",9
21455,2,2,2019-01-05,Removing garbage characters from line / Robust XML parser in python,<p>I have a file which contains corrupt XML There are some garbage characters at the end of line tha,0,2019-01-05,"<p>you can extract data using lxml and xpath expressions-</p>

<pre><code>import lxml
from lxml impo",3
33562,3,2,2019-01-08,Shell equivalent to try/except in Python?,<p>I'm cleaning the output of my scripts. For example:</p> <pre><code>rm -f ./file </code></pre> <bl,-1,2019-01-08,"<p>Why not use a simple script? </p>

<pre><code>file=$1
if [ ! -f $file ]; then
    echo ""File not ",3
13638,2,1,2019-01-12,Using Linq to select from a List in a List with Contains,<p>I'm having syntax troubles. </p> <pre><code>public class Student { int StudentId; string Name; } ,1,2019-01-12,"<pre><code>var result = from course in allCourses
             where course.Students.Any(x =&gt; stu",5
23855,3,3,2019-01-28,pivot query doesn't work,<p>I'm trying for the first time in my life to use the PIVOT on my database table. This is the table,0,2019-01-28,"<p>One way todo this in MySQL using aggregation:</p>

<pre><code>select id_user, id_question,
      ",0
47424,2,3,2019-01-30,Powershell: How to do a Select-String search with an -Exclude for multiple lines of text in another file,<p><strong>Project:</strong> I have a log file that is being added to continuously. In this log file,0,2019-01-31,"<p>I would suggest using <a href=""http://www.regular-expressions.info/lookaround.html"" rel=""nofollow",0
35765,3,2,2019-01-21,Can the key in a Java property include a blank character?,<p>We are getting properties (that we can not influence) out of a database and want to access them b,16,2019-01-21,"<p>As it seems the delimiter should be <code>=</code>, not space.
Hence - <code>keyValuePair.split(""",10
49890,3,1,2019-01-14,Angular 2 Dart - Dynamic Routing,<p>Im working in Angular 2 Dart but I should be able to translate any JS or TS examples.</p> <p>1) <,2,2019-01-14,<p>As far as I know there is currently no official way. The <code>RouteRegistry</code> contains the ,3
40071,2,3,2019-01-03,Getting the received bytes of downloaded video in AVFoundation Framework for iPhone,<p>Hello I am using AVFoundation Framework to play clips from internet. I use <code>AVPlayerItem pla,0,2019-01-03,"<p>Take a look at <a href=""https://developer.apple.com/library/ios/#documentation/AVFoundation/Refer",4
33666,3,3,2019-01-08,how to properly call photobooth.js,<p>I am currently trying to use <a href= http://wolframhempel.github.io/photobooth-js/ rel= nofollow,1,2019-01-08,"<p>when you call external script files, you shouldn't have anything inside...</p>

<pre><code>&lt;sc",1
22789,2,1,2019-01-11,How could I change a list of URLs to HTML links?,<p>I have a list of URLs that I'd like to convert into HTML.</p> <p>Here's an example:</p> <pre><cod,0,2019-01-11,"<p>search -> replace</p>

<p>replace: <code>(https?://\S*)</code>
with: <code>&lt;a href=""\1""&gt;\1&",1
19258,2,3,2019-01-10,Non-linear property interpolation for interactive transitions,<p>In the implementation of an interactive transition I'd like to mimic the animated transition that,1,2019-01-10,"<p>It turns out that instead of manually modifying all the properties myself, I can schedule the ani",1
34301,1,2,2019-01-11,capture button click to customize navigation,<p>Depending on the clicked <code>button</code> out of 3 <code>button</code> different data gets pop,0,2019-01-11,"<p>Take a <code>class</code> level variable</p>

<pre><code>boolean shouldNavigate = false;
</code><",1
5981,1,1,2019-01-08,How to convert Oracle SDO_GEOMETRY to KML or JSON in PHP,<p>I have a layer in Oracle in SDO_GEOMETRY format that I would like to display in a web mapping app,0,2019-02-11,"<p>The function returns a CLOB, so there should be no reason why you can't just call it from a SELEC",1
48457,2,1,2019-01-10,Scala: using Java enums and parameterized functions with valueOf,<p>I'm working on some mixed <code>Java</code> / <code>Scala</code> code and since I'm somewhat new ,0,2019-01-10,"<p>This works for me:</p>

<p>X.java:</p>

<pre><code>public enum X {
    a,
    b,
    c
}
</code><",1
12350,3,3,2019-01-06,Converting hex to decimal in awk or sed,<p>I have a list of numbers comma-separated:</p> <pre><code>123711184642023583090366663629639f020124,13,2019-01-06,"<p>Here's a variation on Jonathan's answer:</p>

<pre><code>awk $([[ $(awk --version) = GNU* ]] &amp",24
5164,3,1,2019-01-16,How can I add a class to a div in order to change background color?,<p>So I have a simple login page that has a light green background and would like to change the back,0,2019-01-16,<p>Your selector is incorrect: <code>#loginbox .error</code> is selecting all elements with class <c,7
3994,1,1,2019-01-23,PlayFramework obj to json,<p>From: <a href= https://www.playframework.com/documentation/2.3.x/ScalaJsonHttp rel= nofollow >htt,0,2019-01-24,"<h1><code>Json.writes[T]</code></h1>

<p>If all you want is literal serialization to Json, and you d",1
40149,2,1,2019-01-01,How does jQuery Validation plugin indicates that all fields are valid,<p>I am using jQuery form <a href= http://jqueryvalidation.org/ rel= nofollow >validation plugin</a>,-1,2019-01-01,"<p>Assuming your form has the ID <code>my-form-id</code>, you would first call:</p>

<pre><code>$(""#",1
23554,2,1,2019-01-28,C# question on how to prevent GUI from freezing but still stay in a blocked state,<p>I am trying to create a login form. The problem that I am having is that the login process is tak,1,2019-01-28,"<p>The general steps are:</p>

<ol>
<li>Add the Background Worker to your Login dialog</li>
<li>Crea",1
35189,1,2,2019-01-07,Recursion in function causing return variable to equal 'None',<p>I am making a Caesar cipher in Python. I had created a function to return the message the user wo,-1,2019-01-07,"<p>Your code could be rewritten as:</p>

<pre><code>def getKey():
    print(""Enter the key you want ",1
21291,2,3,2019-01-05,HTML Page Loads To iframe?,<p>I have an iframe link from a game I have hosted on a site called Scirra. I took the embed code an,0,2019-01-05,"<p>Add <code>window.scrollTo(0, 0);</code> on window load.</p>

<p>or add <code>onload = 'window.scr",1
16746,3,3,2019-01-16,ClassNotFoundException: junit.framework.TestCase cannot be found by org.eclipse.xtext.junit_2.4.3.v201309030823,<p>I'm puzzled by this error:</p> <pre><code>java.lang.NoClassDefFoundError: junit/framework/TestCas,9,2019-01-24,"<p>Two points</p>

<p><strong>First</strong></p>

<p>Check your <code>Project Properties-&gt;Java Bu",6
26317,2,3,2019-01-21,WP7 Tombstoning - user expectations?,<p>A general question regarding tombstoning WP7 applications. What do you think a users expectations,2,2019-01-21,<p>Tombstoning can occur under a number of circumstances (including something as simple as answering,5
37734,1,1,2019-01-05,Android MapView not filling parent inside CardView,<p>Let me briefly explain what I'm trying to do. I am getting a restaurant from Yelp and putting the,0,2019-01-05,<p>Either set <code>CardView</code> height to let's say <code>200dp</code> and MapView to fill_paren,1
41522,2,3,2019-01-20,any C/C++ open-source RTMP streaming server?,<p>do you know any C/C++ open-source RTMP streaming server?</p>,3,2019-01-20,"<p>Yes.</p>

<p><a href=""http://www.rtmpd.com/"" rel=""nofollow"">http://www.rtmpd.com/</a></p>

<p>Exc",4
27617,1,3,2019-01-11,How do I run a function on a specific post in wordpress?,<p>I have a function in Wordpress that fetches fields and returns a string. The function works fine ,0,2019-01-11,<p>You're not following what I'm saying - you're changing more than I said you should (perhaps comme,1
30623,3,3,2019-01-05,Create a drop down list of years in Access 2007,<p>How would I create a drop down list of years (say between NOW 2011 and 100 years ago) which the u,0,2019-01-05,"<p>Let's say that the control you want to populate is called myYear, and its rowsource type is set t",2
22336,2,2,2019-01-13,Multiple sessions for one user?,<p>Hi I have host web application which is developed using java and jsp. In client side each client ,4,2019-01-13,"<ul>
<li>Another browser application can be used.</li>
<li>Some browsers doesn't take session from a",6
2360,1,3,2019-01-21,Resizing NSCollectionView to fit inner items?,<p>How can I resize my NSCollectionView to fit the size of all my items ? </p> <p>I tried something ,0,2019-01-23,"<p>Well my first approach wasn't that bad. </p>

<p>I just had to use  <code>[[self view] setFrame:]",0
27023,3,3,2019-01-09,Undefined variable: idletime,<p>here is my code....</p> <pre><code>class line{ function db($host $user $pass $db){ mysql_connect(,0,2019-01-09,"<p>Your variable is a <a href=""http://php.net/manual/en/language.oop5.properties.php"" rel=""nofollow ",4
25391,1,1,2019-01-07,How do I convert timezone date to correct local date?,<p>I have this date:</p> <pre><code>2015-05-28T23:00:00.000Z </code></pre> <p>I need to convert it t,0,2019-01-07,"<p>convert it to Date object:</p>

<pre><code>var dateString = '2015-05-28T23:00:00.000Z';
var date ",1
48234,2,3,2019-01-29,Javascript: Array is not empty but size is 0,<p>I create a array in Javascript. I want to use the array for key-value pair.</p> <p>I can successf,-3,2019-01-29,"<p>This is one of many oddities in javascript.</p>

<pre><code>&gt; a = []
[]
&gt; a[4294967295] = 1",13
45979,3,2,2019-01-14,why int *const p1; results in error while int *p1;works just fine,<p>I'm new to C++ and is trying to learn the concept of pointer. I'm confused as to why the third an,0,2019-01-14,"<p>Non-class types with <em>top-level const</em> must be initialized in the definition.</p>

<p>Line",3
15216,2,3,2019-01-06,How to combine these two queries into one? (multiple joins against the same table),<p>Given two tables one for workers and one for tasks completed by workers</p> <pre><code>CREATE TAB,2,2019-01-06,"<pre><code>SELECT w.*,
  SUM(t1.status = 1) AS status_1_count,
  SUM(t1.status = 2) AS status_2_coun",4
20730,1,2,2019-01-27,Trying to optimize graph query on massive table,<p>I'm trying to find a way to query a huge table quickly for graph statistics. Here's how I'm formi,0,2019-01-27,"<p>As suggested in the comments, the table may be lacking of index.</p>

<p>The most obvious is <cod",1
20358,1,1,2019-01-19,How to make a user function deterministic,<p>I'm trying to achieve optimization based on deterministic behavior of a user defined function in ,0,2019-02-09,"<p>if possible, convert your function into an inline, table-valued UDF (<a href=""http://msdn.microso",1
19419,1,1,2019-01-24,getting an error : error: expected ')' before,<h2>a.h</h2> <pre><code>#define print_line(fmt...) do{\ struct timespec _t; clock_gettime(CLOCK_MONO,0,2019-01-24,"<p>The <code>""..."" fmt ""...""</code> that appears in your <code>#define</code> is only valid if <code",1
48822,3,3,2019-01-27,Laravel. Same colum orderBy two times,<p>I have posts and want to order by date ascend plus I want that posts where date is before today w,0,2019-01-27,"<p>You'll need to use <code>orderByRaw</code> for this:</p>

<pre><code>$posts = Post::orderByRaw('D",1
